ID,Nombre,Region,Localidad,Fecha,Datos,Fuente,Fuente2,x,y,Tratamiento,Comentario,top,bottom,A,L,a,Dr,Da,CC,PMP,PDR,PDL,PAU,PAI,PT,RD,Ke,Ks,Vi,pH,MO,N,P,K,VDMA
13200,UDEC-Zagal_PEULE,9,NA,NA,NA,CHLSOC,NA,-73.38967672,-38.77411833,testigo,NA,10,30,-999,-999,-999,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.724,-999,-999,-999,-999
13201,UDEC-Zagal_PUDAHUEL,13,NA,NA,NA,CHLSOC,NA,-71.14046798,-33.99911262,testigo,NA,10,30,-999,-999,-999,-999,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.7584,-999,-999,-999,-999
13203,UDEC-Zagal_SANTA_OLGA,12,NA,NA,NA,CHLSOC,NA,-70.35740784,-53.31468801,testigo,NA,10,30,-999,-999,-999,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.1024,-999,-999,-999,-999
13204,UDEC-Zagal_SIMPSON,11,NA,NA,NA,CHLSOC,NA,-72.90756772,-45.7863853,testigo,NA,10,30,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.034,-999,-999,-999,-999
13205,UDEC-Zagal_TENO,6,NA,NA,NA,CHLSOC,NA,-71.09178619,-34.82471839,testigo,NA,10,30,-999,-999,-999,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.4136,-999,-999,-999,-999
13206,UDEC-Zagal_TORTEL,11,NA,NA,NA,CHLSOC,NA,-73.51794639,-47.79153427,testigo,NA,10,30,-999,-999,-999,-999,0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.0688,-999,-999,-999,-999
13207,UDEC-Zagal_UlTIMA_ESPERANZA,12,NA,NA,NA,CHLSOC,NA,-72.16767926,-51.80509411,testigo,NA,10,30,-999,-999,-999,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.758,-999,-999,-999,-999
13223,UMAG_ALA_01,12,NA,NA,NA,CHLSOC,NA,-68.80474346,-53.55198589,testigo,NA,0,20,-999,-999,-999,-999,0.388579664,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43.71546395,-999,-999,-999,-999
13224,UMAG_ANA_01,12,NA,NA,NA,CHLSOC,NA,-68.68701643,-53.68800189,testigo,NA,0,20,-999,-999,-999,-999,0.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.48668568,-999,-999,-999,-999
13225,UMAG_BAR_01,12,NA,NA,NA,CHLSOC,NA,-69.47084801,-52.89814595,testigo,NA,0,20,-999,-999,-999,-999,0.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.50956351,-999,-999,-999,-999
13226,UMAG_CHA_01,12,NA,NA,NA,CHLSOC,NA,-69.23761734,-52.6915195,testigo,NA,0,20,-999,-999,-999,-999,0.708941434,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.55656943,-999,-999,-999,-999
13227,UMAG_COM_02,12,NA,NA,NA,CHLSOC,NA,-72.78046386,-51.38856451,testigo,NA,0,20,-999,-999,-999,-999,0.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22.55531915,-999,-999,-999,-999
13228,UMAG_EST_01,12,NA,NA,NA,CHLSOC,NA,-68.70823375,-53.62848888,testigo,NA,0,20,-999,-999,-999,-999,0.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.911985155,-999,-999,-999,-999
13229,UMAG_FRO_01,12,NA,NA,NA,CHLSOC,NA,-71.94090267,-51.91111884,testigo,NA,0,20,-999,-999,-999,-999,0.288337907,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,81.18387843,-999,-999,-999,-999
13230,UMAG_GUI_01,12,NA,NA,NA,CHLSOC,NA,-72.50301825,-51.01133617,testigo,NA,0,20,-999,-999,-999,-999,0.896750819,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.711259388,-999,-999,-999,-999
13231,UMAG_ISI_01,12,NA,NA,NA,CHLSOC,NA,-68.6766076,-53.01984473,testigo,NA,0,20,-999,-999,-999,-999,0.458035364,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31.07871207,-999,-999,-999,-999
13232,UMAG_JOS_01,12,NA,NA,NA,CHLSOC,NA,-70.98402146,-52.63516715,testigo,NA,0,20,-999,-999,-999,-999,0.637422583,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.6561933,-999,-999,-999,-999
13233,UMAG_VIE_01,12,NA,NA,NA,CHLSOC,NA,-71.2286989,-52.75586314,testigo,NA,0,20,-999,-999,-999,-999,1.29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.94796713,-999,-999,-999,-999
13299,H1,4,Salamanca,NA,Seguel,UChile,Pedro Moreno,-70.83701663,-31.85816675,testigo,NA,0,30,15.62,25.35,59.03,-999,1.184,0.219,0.095,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13304,SD,13,Isla de Maipo,NA,Seguel,UChile,"Ibanez, 2009",-70.88198297,-33.74388703,testigo,Suelo Delgado,0,20,12,22.6,65.4,2.637,1.029,0.285,0.11,0.163,0.096,0.175,-999,-999,-999,-999,0.3617,-999,-999,-999,-999,-999,-999,-999
13314,T0,6,Apalta,NA,Seguel,UChile,"Traub, 2010",-71.24598787,-34.60985369,testigo,NA,0,20,21.1,20.6,58.3,2.55,1.37,0.239,0.136,0.148,0.082,0.103,-999,0.469,46.3,-999,0.28,1.85,-999,2,-999,-999,-999,-999
13314,TE,6,Apalta,NA,Seguel,UChile,"Traub, 2010",-71.24598787,-34.60985369,"emulsiÃƒÂ³n orgÃƒÂ¡nica 10L/ha, concentracion 0.8ml/L",NA,0,20,19.9,24.2,55.9,2.6,1.47,0.246,0.153,0.168,0.071,0.093,-999,0.485,-999,-999,0.25,1.68,-999,2.1,-999,-999,-999,-999
13314,TM,6,Apalta,NA,Seguel,UChile,"Traub, 2010",-71.24598787,-34.60985369,mulch 20 Mg/ha,NA,0,20,21.2,23.4,55.4,2.61,1.37,0.263,0.144,0.148,0.075,0.119,-999,0.486,-999,-999,0.22,0.92,-999,2.3,-999,-999,-999,-999
13314,TME,6,Apalta,NA,Seguel,UChile,"Traub, 2010",-71.24598787,-34.60985369,"emulsiÃƒÂ³n orgÃƒÂ¡nica 10L/ha, concentracion 0.8ml/L + mulch",NA,0,20,22.3,20.5,57.2,2.59,1.33,0.261,0.135,0.184,0.088,0.126,-999,0.533,-999,-999,0.21,1.73,-999,2.3,-999,-999,-999,-999
13333,H1,6,Peumo,NA,Galleguillos,UChile,Beya,-71.2195621,-34.35080976,testigo,Carlos Gutierrez,0,15,22.8,39.5,37.8,-999,1.521,0.377,0.233,0.04,0.046,0.144,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13334,H2,6,Peumo,NA,Galleguillos,UChile,Beya,-71.21956199,-34.35080968,testigo,Carlos Gutierrez,15,40,30.8,43.8,25.4,-999,1.631,0.393,0.246,0.028,0.03,0.147,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13335,H3,6,Peumo,NA,Galleguillos,UChile,Beya,-71.21956188,-34.35080959,testigo,Carlos Gutierrez,40,75,27.7,55.4,16.9,-999,1.413,0.407,0.235,0.048,0.056,0.172,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13336,H1,6,Pichidegua,NA,Galleguillos,UChile,Beya,-71.31264087,-34.41033856,testigo,Eduardo Marambio,0,45,19.1,17,63.9,-999,1.656,0.101,0.087,0.24,0.152,0.075,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13337,H2,6,Pichidegua,NA,Galleguillos,UChile,Beya,-71.31264076,-34.41033847,testigo,Eduardo Marambio,45,85,16.4,16.8,66.7,-999,1.735,0.077,0.134,0.281,0.147,0.042,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13338,H3,6,Pichidegua,NA,Galleguillos,UChile,Beya,-71.31264065,-34.41033838,testigo,Eduardo Marambio,85,100,16.2,17.2,66.6,-999,1.745,0.084,0.145,0.271,0.126,0.032,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13339,H1,6,Peumo,NA,Galleguillos,UChile,Beya,-71.15179946,-34.39732573,testigo,Enrique Bravo,0,50,20.9,40.3,38.8,-999,1.463,0.296,0.155,0.079,0.106,0.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13340,H2,6,Peumo,NA,Galleguillos,UChile,Beya,-71.15179935,-34.39732564,testigo,Enrique Bravo,50,95,30.6,47.1,22.3,-999,1.372,0.381,0.217,0.082,0.047,0.164,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13341,H1,6,Peumo,NA,Galleguillos,UChile,Beya,-71.19050401,-34.39502474,testigo,Jose Cartagena,0,30,12.8,50.1,37.1,-999,1.28,0.375,0.147,0.049,0.086,0.228,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13342,H2,6,Peumo,NA,Galleguillos,UChile,Beya,-71.1905039,-34.39502465,testigo,Jose Cartagena,30,55,19.6,48.5,31.9,-999,1.313,0.338,0.168,0.052,0.102,0.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13343,H3,6,Peumo,NA,Galleguillos,UChile,Beya,-71.19050379,-34.39502456,testigo,Jose Cartagena,55,85,27.2,51,21.8,-999,1.348,0.428,0.238,0.059,0.034,0.19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13344,H1,6,Peumo,NA,Galleguillos,UChile,Beya,-71.16746085,-34.3799909,testigo,Jose Olea,0,30,23.9,40.5,35.6,-999,1.35,0.32,0.21,0.175,0.074,0.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13345,H2,6,Peumo,NA,Galleguillos,UChile,Beya,-71.16746074,-34.37999082,testigo,Jose Olea,30,60,22.9,38.4,38.7,-999,1.42,0.308,0.213,0.143,0.078,0.095,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13346,H3,6,Peumo,NA,Galleguillos,UChile,Beya,-71.16746063,-34.37999073,testigo,Jose Olea,60,90,21.8,37.3,40.9,-999,1.42,0.25,0.159,0.129,0.112,0.091,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13347,H1,6,Peumo,NA,Galleguillos,UChile,Beya,-71.18249747,-34.39538427,testigo,Manuel Ibarra,0,40,37.2,34.7,28.1,-999,1.417,0.389,0.254,0.064,0.036,0.135,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13348,H2,6,Peumo,NA,Galleguillos,UChile,Beya,-71.18249736,-34.39538418,testigo,Manuel Ibarra,40,100,31.6,36.6,31.8,-999,1.368,0.414,0.259,0.043,0.04,0.154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13349,H1,6,Peumo,NA,Galleguillos,UChile,Beya,-71.23839657,-34.36822796,testigo,Sergio Cartagena,0,50,25.2,38.7,36.2,-999,1.559,0.325,0.199,0.053,0.083,0.126,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13350,H2,6,Peumo,NA,Galleguillos,UChile,Beya,-71.23839646,-34.36822787,testigo,Sergio Cartagena,50,65,25.3,43.3,31.4,-999,1.472,0.325,0.184,0.064,0.073,0.141,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13351,H3,6,Peumo,NA,Galleguillos,UChile,Beya,-71.23839635,-34.36822778,testigo,Sergio Cartagena,65,95,15.5,43.2,41.4,-999,1.443,0.293,0.129,0.064,0.121,0.164,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13355,H1,6,Pichidegua,NA,Galleguillos,UChile,Beya,-71.32267067,-34.41718864,testigo,Francisco Marciel,0,25,14.1,22,64,-999,1.281,0.394,0.137,0.107,0.042,0.257,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13356,H2,6,Pichidegua,NA,Galleguillos,UChile,Beya,-71.32267056,-34.41718855,testigo,Francisco Marciel,25,65,12.7,20.1,67.1,-999,1.466,0.346,0.104,0.122,0.066,0.242,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13357,H3,6,Pichidegua,NA,Galleguillos,UChile,Beya,-71.32267044,-34.41718846,testigo,Francisco Marciel,65,80,10.3,17.9,71.8,-999,1.559,0.337,0.102,0.119,0.087,0.234,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13358,H4,6,Pichidegua,NA,Galleguillos,UChile,Beya,-71.31992116,-34.34225857,testigo,Victor Osorio,0,45,32.2,44.4,23.3,-999,1.411,0.496,0.249,0.055,0.024,0.246,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13359,H5,6,Pichidegua,NA,Galleguillos,UChile,Beya,-71.31992105,-34.34225849,testigo,Victor Osorio,45,80,32.1,29.4,38.5,-999,1.46,0.532,0.272,0.039,0.03,0.26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13433,H1,6,DoÃƒÂ±ihue,NA,Macari,UChile,Macari,-70.95133653,-34.21797012,testigo,DoÃƒÂ±ihue_Cristina Soto,0,20,16.7,30.6,52.7,2.317,1.579,0.164,0.082,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13434,H1,6,DoÃƒÂ±ihue,NA,Macari,UChile,Macari,-70.97358324,-34.21863019,testigo,DoÃƒÂ±ihue_JosÃƒÂ© CÃƒÂ©sped,0,20,28.9,41.2,29.9,2.098,1.504,0.137,0.074,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13435,H1,6,DoÃƒÂ±ihue,NA,Macari,UChile,Macari,-70.94371205,-34.22493759,testigo,DoÃƒÂ±ihue_JosÃƒÂ© Medina,0,20,23.9,47.4,28.7,2.255,1.376,0.231,0.161,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13436,H1,6,La Estrella,NA,Macari,UChile,Macari,-71.66263655,-34.17985832,testigo,La Estrella_GermÃƒÂ¡n Soto,0,20,26.5,23.4,50.1,2.356,1.719,0.249,0.144,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13437,H1,6,La Estrella,NA,Macari,UChile,Macari,-71.65505028,-34.19294498,testigo,La Estrella_Juan Veas,0,20,27.2,29.3,43.6,2.349,1.616,0.215,0.092,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13438,H1,6,La Estrella,NA,Macari,UChile,Macari,-71.62997691,-34.24985036,testigo,La Estrella_Pihuelo 1,0,20,11.7,10,78.4,2.758,1.692,0.251,0.103,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13439,H1,6,La Estrella,NA,Macari,UChile,Macari,-71.63189382,-34.24795841,testigo,La Estrella_Pihuelo 2,0,20,30.5,12,57.5,2.503,1.603,0.093,0.059,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13440,H1,6,La Estrella,NA,Macari,UChile,Macari,-71.6619024,-34.17644764,testigo,La Estrella_Rolando,0,20,25.6,30.8,43.6,2.063,1.631,0.188,0.16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13441,H1,6,Nancagua,NA,Macari,UChile,Macari,-71.19621342,-34.70977398,testigo,Nancagua_Alberto Cabezas,0,20,12.9,19,68.1,2.632,1.523,0.201,0.122,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13442,H1,6,Nancagua,NA,Macari,UChile,Macari,-71.19896937,-34.71127311,testigo,Nancagua_HernÃƒÂ¡n DÃƒÂ­az,0,20,15.1,24.5,60.4,2.5,1.447,0.234,0.159,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13443,H1,6,Nancagua,NA,Macari,UChile,Macari,-71.16143062,-34.62033075,testigo,Nancagua_Manuel Parraguez,0,20,20,25.7,54.3,2.315,1.579,0.222,0.136,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13444,H1,6,Nancagua,NA,Macari,UChile,Macari,-71.19621331,-34.66829793,testigo,Nancagua_Soledad Rebeco,0,20,42.8,35.4,21.7,2.35,1.741,0.267,0.213,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13462,H1,13,NA,NA,Seguel,UChile,Ignacio Fuentes,-70.82605319,-33.5034058,testigo,Serie Mapocho NL,0,10,16.82,40.28,42.91,2.58,1.45,-999,-999,0.073,0.06,0.187,-999,0.485,-999,-999,-999,-999,-999,0.793,-999,-999,-999,-999
13463,H1,13,NA,NA,Seguel,UChile,Ignacio Fuentes,-70.82596348,-33.5037471,testigo,Serie Mapocho LC,0,10,21.99,43.98,34.04,2.67,1.33,-999,-999,0.105,0.072,0.173,-999,0.5,-999,-999,-999,-999,-999,0.387,-999,-999,-999,-999
13464,H1,13,NA,NA,Seguel,UChile,CristÃ³bal Mendoza,-70.82638921,-33.50305546,testigo,Serie Mapocho Arado,0,10,24.8,40.6,34.6,2.66,1.545,-999,-999,0.156,0.042,0.141,0.154,-999,49.1,-999,-999,-999,-999,-999,-999,-999,-999,7.93
13465,H1,13,NA,NA,Seguel,UChile,CristÃ³bal Mendoza,-70.82472265,-33.50555543,testigo,Serie Mapocho Nativo,0,10,12.7,40.9,46.4,2.34,1.14,-999,-999,0.201,0.048,0.158,0.186,-999,32.8,-999,-999,-999,-999,-999,-999,-999,-999,0.7
13466,H1,13,NA,NA,Seguel,UChile,CristÃ³bal Mendoza,-70.63694452,-33.57194416,testigo,Serie Santiago Cero Labranza,0,10,22.4,35.7,42,2.63,1.545,-999,-999,0.08,0.133,0.192,0.097,-999,40.4,-999,-999,-999,-999,-999,-999,-999,-999,3.38
13467,H1,13,NA,NA,Seguel,UChile,CristÃ³bal Mendoza,-70.63138901,-33.56972242,testigo,Serie Santiago Pradera,0,10,18.1,39.3,42.6,2.65,1.425,-999,-999,0.087,0.083,0.139,0.178,-999,16.8,-999,-999,-999,-999,-999,-999,-999,-999,0.09
13468,H1,13,NA,NA,Seguel,UChile,CristÃ³bal Mendoza,-70.79361111,-33.14750007,testigo,Serie Rungue Huella,0,10,27.5,39.7,32.8,2.39,1.535,-999,-999,0.075,0.053,0.143,0.359,-999,33.6,-999,-999,-999,-999,-999,-999,-999,-999,4.78
13469,H1,13,NA,NA,Seguel,UChile,CristÃ³bal Mendoza,-70.79416654,-33.14861125,testigo,Serie Rungue Nativo,0,10,32.5,38.9,28.6,2.31,1.36,-999,-999,0.166,0.036,0.114,0.276,-999,34.1,-999,-999,-999,-999,-999,-999,-999,-999,3.73
13470,H1,13,NA,NA,Seguel,UChile,CristÃ³bal Mendoza,-70.81555598,-33.27833347,testigo,Serie Batuco Arado,0,10,40.5,38.2,21.3,2.34,1.29,-999,-999,0.142,0.061,0.191,0.193,-999,81.3,-999,-999,-999,-999,-999,-999,-999,-999,5.79
13471,H1,13,NA,NA,Seguel,UChile,CristÃ³bal Mendoza,-70.81194458,-33.27861073,testigo,Serie Batuco Nativo,0,10,25.8,61,13.2,2.51,1.555,-999,-999,0.046,0.025,0.141,0.355,-999,93.3,-999,-999,-999,-999,-999,-999,-999,-999,3.65
13484,SF,13,Los Andes,NA,Seguel,UChile,Perez-Quezada,-70.32416619,-33.56694468,testigo,Bosque esclerofilo,0,10,15.53,29,55.47,-999,1.53,0.358,0.196,-999,-999,-999,-999,0.5565,-999,-999,-999,-999,-999,9.821,0.38,-999,-999,-999
13485,ASF,13,Los Andes,NA,Seguel,UChile,Perez-Quezada,-70.21666703,-33.49416698,testigo,Bosque esclerofilo andino,0,10,17.2,21.6,61.19,-999,1.53,0.2615,0.2054,-999,-999,-999,-999,0.424,-999,-999,-999,-999,-999,12.1948,0.48,-999,-999,-999
13486,LAS,13,Los Andes,NA,Seguel,UChile,Perez-Quezada,-70.12027729,-33.7033335,testigo,Matorral bajo-andino,0,10,7.78,20.6,71.63,-999,1.479,0.1693,0.07364,-999,-999,-999,-999,0.442,-999,-999,-999,-999,-999,3.88548,0.146,-999,-999,-999
13487,UAS,13,Los Andes,NA,Seguel,UChile,Perez-Quezada,-69.97944462,-33.61083301,testigo,Matorral alto-andino,0,10,6.67,12.24,81.08,-999,1.268,0.1873,0.00271,-999,-999,-999,-999,0.5214,-999,-999,-999,-999,-999,5.3492,0.271,-999,-999,-999
13499,P01a,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.29736313,-35.47501386,testigo,NA,0,19,15,44.4,40.6,-999,0.855,0.335421016,0.141686183,-999,-999,-999,-999,-999,-999,-999,0.768333333,-999,-999,-999,-999,-999,-999,-999
13501,P03a,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.29911532,-35.46667504,testigo,NA,0,10,13.2,46,40.8,-999,0.913,0.325314379,0.148494289,-999,-999,-999,-999,-999,-999,-999,0.604378863,-999,-999,-999,-999,-999,-999,-999
13503,P05a,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.2946637,-35.47878251,testigo,NA,0,14,15.1,39.8,45.1,-999,0.997,0.353901996,0.217054264,-999,-999,-999,-999,-999,-999,-999,0.348333333,-999,-999,-999,-999,-999,-999,-999
13504,P06a,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.29298208,-35.47807146,testigo,NA,0,8,12.9,42.3,44.8,-999,1.024,0.328286304,0.199266504,-999,-999,-999,-999,-999,-999,-999,0.753333333,-999,-999,-999,-999,-999,-999,-999
13505,P07a,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.28794985,-35.4770553,testigo,NA,0,12,17.8,48.2,34,-999,1.053,0.314754098,0.120805369,-999,-999,-999,-999,-999,-999,-999,0.351666667,-999,-999,-999,-999,-999,-999,-999
13506,P08a,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.29659934,-35.47115065,testigo,NA,0,14,18.9,45.8,35.2,-999,0.911,0.358158429,0.132502831,-999,-999,-999,-999,-999,-999,-999,1.13,-999,-999,-999,-999,-999,-999,-999
13507,P09a,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.29022915,-35.47216276,testigo,NA,0,20,22,48.4,29.5,-999,1.113,0.279385172,0.196061644,-999,-999,-999,-999,-999,-999,-999,1.953333333,-999,-999,-999,-999,-999,-999,-999
13508,P10a,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.29329322,-35.47408874,testigo,NA,0,12,20.4,45.9,33.7,-999,1.125,0.326164875,0.132639792,-999,-999,-999,-999,-999,-999,-999,1.713333333,-999,-999,-999,-999,-999,-999,-999
13509,P11a,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.29485817,-35.47545183,testigo,NA,0,20,10.1,41.7,48.2,-999,0.843,0.485758276,0.21875,-999,-999,-999,-999,-999,-999,-999,10.29666667,-999,-999,-999,-999,-999,-999,-999
13510,P12a,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.2970555,-35.4761127,testigo,NA,0,33,14.8,47.3,37.9,-999,1.223,0.312738854,0.122544434,-999,-999,-999,-999,-999,-999,-999,0.488333333,-999,-999,-999,-999,-999,-999,-999
13511,P13b,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.30009024,-35.46923475,testigo,NA,0,35,11.5,48.7,39.7,-999,0.657,0.546806649,0.280291971,-999,-999,-999,-999,-999,-999,-999,1.045,-999,-999,-999,-999,-999,-999,-999
13512,P14b,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.29098322,-35.47039388,testigo,NA,0,30,9.8,36.7,53.5,-999,0.965,0.316791298,0.224089636,-999,-999,-999,-999,-999,-999,-999,1.115,-999,-999,-999,-999,-999,-999,-999
13514,P16c,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.29353842,-35.47631698,testigo,NA,0,17,19.7,55,25.3,-999,1.001,0.399141631,0.232323232,-999,-999,-999,-999,-999,-999,-999,1.145,-999,-999,-999,-999,-999,-999,-999
13516,P18d,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.29936881,-35.47206619,testigo,NA,0,6,14.8,39,46.2,-999,1.204,0.251626898,0.116094987,-999,-999,-999,-999,-999,-999,-999,0.226666667,-999,-999,-999,-999,-999,-999,-999
13520,P22d,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.28718981,-35.46867697,testigo,NA,0,15,16,37.3,46.7,-999,1.247,0.239978034,0.177310293,-999,-999,-999,-999,-999,-999,-999,1.063333333,-999,-999,-999,-999,-999,-999,-999
13521,P23d,7,Santa Olga,2021,Galleguillos,UChile,NA,-72.2925467,-35.47334313,testigo,NA,0,9,15,39.5,45.5,-999,1.197,0.287240022,0.137681159,-999,-999,-999,-999,-999,-999,-999,8.361666667,-999,-999,-999,-999,-999,-999,-999
13562,Putu,7,Chanco (Putu),NA,Seguel,UChile,"Tesis Cecilia ""chica"" Aqueveque",-72.25779352,-35.14896091,testigo,Duna estabilizada,0,3,8.2,8.6,83.1,-999,1.44,0.092,0.053,-999,-999,0.039,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13562,Putu,7,Chanco (Putu),NA,Seguel,UChile,"Tesis Cecilia ""chica"" Aqueveque",-72.25779352,-35.14896091,testigo,NA,3,18,7.7,8.7,83.4,-999,-999,0.11,0.061,-999,-999,0.049,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13562,Putu,7,Chanco (Putu),NA,Seguel,UChile,"Tesis Cecilia ""chica"" Aqueveque",-72.25779352,-35.14896091,testigo,NA,18,40,2.6,3,94.3,-999,-999,0.042,0.027,-999,-999,0.015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13562,Putu,7,Chanco (Putu),NA,Seguel,UChile,"Tesis Cecilia ""chica"" Aqueveque",-72.25779352,-35.14896091,testigo,NA,40,85,3.1,2.7,94.1,-999,-999,0.032,0.018,-999,-999,0.014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13562,Putu,7,Chanco (Putu),NA,Seguel,UChile,"Tesis Cecilia ""chica"" Aqueveque",-72.25779352,-35.14896091,testigo,NA,85,104,1.6,2,96.3,-999,-999,0.021,0.013,-999,-999,0.008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
13564,Rungue,13,Rungue,NA,Seguel,UChile,Tesis Carolina Munoz,-70.66166661,-33.14805545,testigo,Muestra superficial,0,20,36.4,32.5,31.1,2.62,1.23,0.412,0.232,0.127,0.012,0.18,0.232,-999,23,-999,-999,-999,-999,3.88,-999,-999,-999,8.85
13565,Rungue,13,Rungue,NA,Seguel,UChile,"Tesis Cristobal ""Topito el arrepentido"" Mendoza",-70.79388876,-33.14749968,testigo,Muestra superficial,0,20,32.5,38.9,21.3,2.31,1.06,0.39,0.276,0.166,0.036,0.114,0.276,-999,34.1,-999,-999,-999,-999,-999,-999,-999,-999,3.73
13567,Rinconada,13,Maipu,NA,Seguel,UChile,"Tesis Ignacio ""Maimo"" Fuentes",-70.82556191,-33.50333369,testigo,Muesta superficial,0,20,22,44,34,2.67,1.39,0.323,0.15,0.105,0.072,0.173,0.15,-999,-999,-999,-999,-999,-999,3.87,-999,-999,-999,-999
